ID,CLV,Annual_Margin,Expected_Tenure_Years,Churn_Probability,Claims_Probability,Expected_Claim_Cost,Loss_Ratio,Premium,Strategic_Segment,Retention_Action
52155,-1153.5190890973913,-158.79644409179684,32.782745,0.030043323,0.8852672,413.94894,1.128325957673827,366.87,EXIT,Gradual Exit + Non-renewal
52155,-268.4338503882014,-156.04394409179685,1.6496322,0.4545782,0.8852672,413.94894,1.1171504941215438,370.54,EXIT,Gradual Exit + Non-renewal
52156,196.92597413686673,189.19,2.2661672,0.35678342,0.00015703506,0.0,0.0,278.92,PROTECT,VIP Treatment + Loyalty Rewards
52156,15.015033730949702,168.45250000000001,1.1720957,0.57393897,0.00015703506,0.0,0.0,251.27,DEVELOP,Cross-sell + Value Enhancement
52157,-95.5742722717231,206.92000000000002,0.2619673,0.97801226,0.00024614294,0.0,0.0,302.56,DEVELOP,Cross-sell + Value Enhancement
52158,419.50338478336505,212.68,3.5225956,0.24714425,0.0008751291,0.0,0.0,310.24,PROTECT,VIP Treatment + Loyalty Rewards
52158,315.5562728272337,192.34,3.086836,0.2767181,0.0008751291,0.0,0.0,283.12,PROTECT,VIP Treatment + Loyalty Rewards
52158,416.80355549111385,199.1275,3.7736878,0.2327885,0.0008751291,0.0,0.0,292.17,PROTECT,VIP Treatment + Loyalty Rewards
52159,24.1122128280894,146.97631088256836,1.3656552,0.51917374,0.41717938,55.87119,0.18803617647976187,297.13,EXIT,Gradual Exit + Non-renewal
52160,-482.4021816786915,-174.15714355468748,3.1393957,0.27278465,0.8970226,399.75964,1.220751957598215,327.47,EXIT,Gradual Exit + Non-renewal
52160,-143.3018996878504,-171.45802978515627,0.64410824,0.7882892,0.8970226,392.60553,1.221054115588456,321.53,EXIT,Gradual Exit + Non-renewal
52161,205.24607668114731,161.5068616907741,2.6978858,0.30972183,0.00015475364,0.0006383092,2.6375324404185225e-06,242.01,PROTECT,VIP Treatment + Loyalty Rewards
52161,-21.461519582309805,165.1443616907741,0.9229516,0.6615844,0.00015475364,0.0006383092,2.5857134647398793e-06,246.86,DEVELOP,Cross-sell + Value Enhancement
52161,39.10457837823398,171.63185392301995,1.324942,0.5298719,0.00015475364,0.000646077,2.528578059750804e-06,255.51,DEVELOP,Cross-sell + Value Enhancement
52162,726.0516505014958,148.24936462402343,14.796072,0.06535217,0.58050835,53.510635,0.18097482202373025,295.68,MANAGE,Risk Mitigation + Premium Adjustment
52162,564.643388634404,150.45436462402344,8.275853,0.11381848,0.58050835,53.510635,0.17919307272110563,298.62,MANAGE,Risk Mitigation + Premium Adjustment
52162,43.92795238278632,151.57936462402344,1.4920837,0.48839563,0.58050835,53.510635,0.1782974656003484,300.12,EXIT,Gradual Exit + Non-renewal
52163,28.18385976539704,298.65816091418264,0.86643547,0.6846758,0.0024696998,0.17433909,0.00041010346926051384,425.11,DEVELOP,Cross-sell + Value Enhancement
52163,15.198273150594034,219.4676613730192,0.98263437,0.6385648,0.0024696998,0.16483863,0.0005159106975705974,319.51,DEVELOP,Cross-sell + Value Enhancement
52164,2201.3828782103215,408.4675,15.347137,0.06308127,0.00011902949,0.0,0.0,571.29,PROTECT,VIP Treatment + Loyalty Rewards
52164,104.94808908831266,403.585,0.96200836,0.6463657,0.00011902949,0.0,0.0,564.78,PROTECT,VIP Treatment + Loyalty Rewards
52165,1151.4686951159183,216.1225,16.888624,0.057492528,9.419573e-05,0.0,0.0,314.83,PROTECT,VIP Treatment + Loyalty Rewards
52165,159.67418703958498,222.02499999999998,1.7601392,0.43341994,9.419573e-05,0.0,0.0,322.7,PROTECT,VIP Treatment + Loyalty Rewards
52166,1196.3364025637488,173.0575,167.12079,0.00596582,0.00047575636,0.0,0.0,257.41,PROTECT,VIP Treatment + Loyalty Rewards
52167,854.9373085209326,192.38409986951388,10.695843,0.089256756,0.0007927438,0.0009001305,3.178651338780328e-06,283.18,PROTECT,VIP Treatment + Loyalty Rewards
52168,-655.3053720248703,-112.80083007812505,10.483351,0.09098107,0.72337425,315.66333,1.0623029785567055,297.15,EXIT,Gradual Exit + Non-renewal
52168,-118.65851195787654,-63.8842834472656,0.695302,0.7626511,0.72337425,313.54678,0.8720533540460732,359.55,EXIT,Gradual Exit + Non-renewal
52168,-103.21032334609058,-46.32284179687497,0.3720957,0.9319478,0.72337425,318.91284,0.8174737050058315,390.12,EXIT,Gradual Exit + Non-renewal
52169,2411.7620345869827,428.3275,17.702621,0.054922935,0.00012070073,0.0,0.0,597.77,PROTECT,VIP Treatment + Loyalty Rewards
52169,86.13149328974274,430.57,0.87021816,0.6830899,0.00012070073,0.0,0.0,600.76,DEVELOP,Cross-sell + Value Enhancement
52170,-92.79910917787997,29.109691772460934,0.6373022,0.79177046,0.6911955,150.48781,0.5654672837618422,266.13,EXIT,Gradual Exit + Non-renewal
52170,-82.51532155116577,44.12362426757812,0.82598275,0.70200515,0.6911955,148.44138,0.5237505318341044,283.42,EXIT,Gradual Exit + Non-renewal
52171,152.6795491098357,34.38384582519532,102.19944,0.009737088,0.8061419,138.07365,0.5380680962347714,256.61,MANAGE,Risk Mitigation + Premium Adjustment
52171,-75.222053865546,39.97171569824218,1.0968006,0.59817666,0.8061419,134.41328,0.5186097858698889,259.18,EXIT,Gradual Exit + Non-renewal
52172,1443.7831813556854,215.64087329937144,66.58588,0.014905993,0.00026594207,0.0016267006,5.177442402841786e-06,314.19,PROTECT,VIP Treatment + Loyalty Rewards
52173,146.7422867376158,163.82656494140622,2.1839256,0.36738357,0.7928153,453.77094,0.5337665240123202,850.13,MANAGE,Risk Mitigation + Premium Adjustment
52173,152.2860066783907,217.61651489257815,1.7475153,0.43574053,0.7928153,419.3535,0.4787358841812661,875.96,MANAGE,Risk Mitigation + Premium Adjustment
52173,109.52875522404983,220.90901489257817,1.4908314,0.4886836,0.7928153,419.3535,0.4763485944311034,880.35,MANAGE,Risk Mitigation + Premium Adjustment
52174,1778.2346843119192,345.4825,13.69727,0.07040591,0.00068049534,0.0,0.0,487.31,PROTECT,VIP Treatment + Loyalty Rewards
52175,2647.6190214505036,370.11249999999995,128.75969,0.0077363146,0.00035502834,0.0,0.0,520.15,PROTECT,VIP Treatment + Loyalty Rewards
52176,935.2495876015206,229.9968817138672,8.594751,0.109836474,0.5036197,29.430618,0.07899352681679365,372.57,MANAGE,Risk Mitigation + Premium Adjustment
52176,472.76397159688236,236.9868817138672,3.481302,0.24967504,0.5036197,29.430618,0.07706569505913434,381.89,MANAGE,Risk Mitigation + Premium Adjustment
52176,40.008106688095175,234.1293817138672,1.0705502,0.6070603,0.5036197,29.430618,0.07784230397305547,378.08,EXIT,Gradual Exit + Non-renewal
52177,4005.0222022303915,767.08,13.070687,0.07365365,7.571239e-05,0.0,0.0,1049.44,PROTECT,VIP Treatment + Loyalty Rewards
52177,2010.5434626641706,771.01,4.0182877,0.22031257,7.571239e-05,0.0,0.0,1054.68,PROTECT,VIP Treatment + Loyalty Rewards
52178,42.363572003890674,213.35180253989995,1.1535445,0.5797449,0.0010484633,0.01819746,5.848264590581932e-05,311.16,DEVELOP,Cross-sell + Value Enhancement
52178,84.42125148532259,203.15180253989996,1.4417974,0.5002157,0.0010484633,0.01819746,6.115559920706661e-05,297.56,DEVELOP,Cross-sell + Value Enhancement
52179,32.04389626040187,152.23685115337372,1.3931714,0.51216924,0.0016841871,0.13564885,0.0005902138390387753,229.83,DEVELOP,Cross-sell + Value Enhancement
52179,101.49034682246358,152.23685115337372,1.9515212,0.40095633,0.0016841871,0.13564885,0.0005902138390387753,229.83,PROTECT,VIP Treatment + Loyalty Rewards
52180,277.63132855266264,270.21999999999997,2.044884,0.3867762,0.00013480226,0.0,0.0,386.96,PROTECT,VIP Treatment + Loyalty Rewards
52181,-44.15103269419314,113.05159255981445,0.94530606,0.65280145,0.40264916,34.918407,0.15591358921318782,223.96,EXIT,Gradual Exit + Non-renewal
52182,98.0294212949455,205.45000000000002,1.5094228,0.4844417,0.000120746205,0.0,0.0,300.6,PROTECT,VIP Treatment + Loyalty Rewards
52183,71.22636713470354,225.97671134929175,1.2617582,0.5473087,0.00013146282,0.0007886507,2.4046428279203985e-06,327.97,DEVELOP,Cross-sell + Value Enhancement
52183,217.54389629612604,297.3174719923944,1.6357688,0.4573731,0.00013146282,2.8007606e-05,6.619774889208059e-08,423.09,PROTECT,VIP Treatment + Loyalty Rewards
52184,-107.72281057912181,-1.0745227050780954,70.27353,0.01412936,0.76504105,303.04202,0.7059144697176224,429.29,EXIT,Gradual Exit + Non-renewal
52184,-101.10482826707734,-1.0745227050780954,1.5873243,0.46740338,0.76504105,303.04202,0.7059144697176224,429.29,EXIT,Gradual Exit + Non-renewal
52184,-99.31968508207895,2.1429772949218773,0.7276365,0.7469865,0.76504105,303.04202,0.698929892303792,433.58,EXIT,Gradual Exit + Non-renewal
52185,-89.08407211727064,229.70499999999998,0.3284925,0.95236605,8.8173336e-05,0.0,0.0,332.94,DEVELOP,Cross-sell + Value Enhancement
52186,286.4831626487216,202.9525,2.71785,0.3078398,9.020415e-05,0.0,0.0,297.27,PROTECT,VIP Treatment + Loyalty Rewards
52186,-0.5455235780401557,207.4225,0.9276885,0.65970695,9.020415e-05,0.0,0.0,303.23,DEVELOP,Cross-sell + Value Enhancement
52187,-18.6170512568799,34.920726901590825,3.3452718,0.25838822,0.0009562716,0.0467731,0.0006381920918157439,73.29,DEVELOP,Cross-sell + Value Enhancement
52187,35.31903257091538,180.60965739317237,1.2516079,0.550209,0.0009562716,0.030342607,0.000113421825761127,267.52,DEVELOP,Cross-sell + Value Enhancement
52188,1627.5098633769776,230.91250000000002,160.34871,0.006216975,0.0001872626,0.0,0.0,334.55,PROTECT,VIP Treatment + Loyalty Rewards
52189,-221.9436318550175,-118.07343872070311,1.5928794,0.46623197,0.996684,403.18094,0.9910792230296775,406.81,EXIT,Gradual Exit + Non-renewal
52190,395.48010387335364,132.53732116699217,6.158599,0.14987732,0.74801356,141.41768,0.3608146115043318,391.94,MANAGE,Risk Mitigation + Premium Adjustment
52190,-12.296649087286198,234.09298522949223,0.7992539,0.71382934,0.74801356,247.98701,0.3704394938612987,669.44,EXIT,Gradual Exit + Non-renewal
52190,28.175567195694093,132.53732116699217,1.5133002,0.48356584,0.74801356,141.41768,0.3608146115043318,391.94,EXIT,Gradual Exit + Non-renewal
52191,1333.8747666180434,192.1225,149.009,0.0066885473,0.0012419743,0.0,0.0,282.83,PROTECT,VIP Treatment + Loyalty Rewards
52192,-99.20691839035607,273.8856935840845,0.1724542,0.9969683,0.00094030617,0.009306416,2.3749338833994786e-05,391.86,DEVELOP,Cross-sell + Value Enhancement
52193,675.4382629614703,190.18,7.1222987,0.13099301,0.00012743007,0.0,0.0,280.24,PROTECT,VIP Treatment + Loyalty Rewards
52193,465.6040517893866,193.33749999999998,4.360544,0.20493321,0.00012743007,0.0,0.0,284.45,PROTECT,VIP Treatment + Loyalty Rewards
52193,309.95085044465463,191.2075,3.0623362,0.27859035,0.00012743007,0.0,0.0,281.61,PROTECT,VIP Treatment + Loyalty Rewards
52194,-93.71908238052421,242.4621096801758,0.27547345,0.97348684,0.2113067,23.78289,0.06231433820632033,381.66,EXIT,Gradual Exit + Non-renewal
52195,653.6829028174653,143.6875,12.347859,0.07779311,0.00031790498,0.0,0.0,218.25,PROTECT,VIP Treatment + Loyalty Rewards
52196,-508.25960677679,-468.2465966796875,1.3986154,0.5108044,0.95567715,697.6366,2.0980289807520975,332.52,EXIT,Gradual Exit + Non-renewal
52196,-412.0568583925109,-397.2475463867188,1.2950737,0.5379845,0.95567715,686.73505,1.6642070674584244,412.65,EXIT,Gradual Exit + Non-renewal
52197,1103.3302951718601,173.33515777587888,47.10573,0.021005096,0.41822574,26.002342,0.08891209514146382,292.45,MANAGE,Risk Mitigation + Premium Adjustment
52197,442.2367965746946,178.6826577758789,4.569783,0.19654068,0.41822574,26.002342,0.08679598846425361,299.58,MANAGE,Risk Mitigation + Premium Adjustment
52197,6.646141377068765,175.3151577758789,1.0829237,0.602844,0.41822574,26.002342,0.08811664991738485,295.09,EXIT,Gradual Exit + Non-renewal
52198,-98.55408464280697,336.99439208984376,0.18495177,0.9955141,0.32609394,143.06061,0.21456730946119365,666.74,EXIT,Gradual Exit + Non-renewal
52199,942.323313379793,160.7425,28.381664,0.034620505,0.0005584528,0.0,0.0,240.99,PROTECT,VIP Treatment + Loyalty Rewards
52200,1632.7375627997046,242.62,64.50073,0.015384153,0.00090137246,0.0,0.0,350.16,PROTECT,VIP Treatment + Loyalty Rewards
52201,1087.7126200883115,187.5481686401367,24.89609,0.03937095,0.9995585,40.80683,0.123231356404733,331.14,MANAGE,Risk Mitigation + Premium Adjustment
52202,191.1844337769906,89.5,5.015761,0.18075456,0.008113035,0.0,0.0,146.0,PROTECT,VIP Treatment + Loyalty Rewards
52203,1707.8398398248717,252.90250000000003,65.28167,0.015201521,0.00076447305,0.0,0.0,363.87,PROTECT,VIP Treatment + Loyalty Rewards
52204,1315.0259570832777,188.08211044311525,195.20702,0.0051096845,0.4727372,39.02039,0.11843381660510749,329.47,MANAGE,Risk Mitigation + Premium Adjustment
52204,635.7217564971161,209.27640457153322,5.6037292,0.1634363,0.4727372,39.298595,0.10974195875025634,358.1,MANAGE,Risk Mitigation + Premium Adjustment
52204,52.687038347416156,209.27640457153322,1.2281097,0.55703276,0.4727372,39.298595,0.10974195875025634,358.1,EXIT,Gradual Exit + Non-renewal
52205,-250.56217060192074,-108.68857788085938,2.0293715,0.38906416,0.79916304,268.82358,1.119258797072443,240.18,EXIT,Gradual Exit + Non-renewal
52205,-200.86332459374498,-47.43532836914062,3.036234,0.28061268,0.79916304,270.74283,0.8345699219171437,324.41,EXIT,Gradual Exit + Non-renewal
52206,-269.0814719514352,-41.60876831054691,7.0798373,0.1317245,0.9980501,415.64377,0.7911297885540882,525.38,EXIT,Gradual Exit + Non-renewal
52207,-1190.4457711182094,-215.84438964843753,11.177171,0.08558258,0.89205503,592.2494,1.1205384448640359,528.54,EXIT,Gradual Exit + Non-renewal
52207,-317.64630465303117,-650.0698730468749,0.7495114,0.7366319,0.89205503,1052.2449,1.8693282519930272,562.9,EXIT,Gradual Exit + Non-renewal
52207,-191.8212466517241,-235.13937255859372,0.8188642,0.705125,0.89205503,459.85687,1.4093501871298346,326.29,EXIT,Gradual Exit + Non-renewal
52208,90.89416405235376,43.97391331404448,7.997204,0.11754166,0.005238921,0.098586686,0.0011540054542376733,85.43,DEVELOP,Cross-sell + Value Enhancement
52209,1112.5980588436269,186.5725,28.771042,0.034160063,8.781236e-05,0.0,0.0,275.43,PROTECT,VIP Treatment + Loyalty Rewards
52209,43.517521562795686,191.74,1.2507297,0.5504613,8.781236e-05,0.0,0.0,282.32,DEVELOP,Cross-sell + Value Enhancement
52210,1386.5383131780006,287.09499999999997,11.919673,0.08047209,0.0002008691,0.0,0.0,409.46,PROTECT,VIP Treatment + Loyalty Rewards
52210,749.4750540078628,273.4975,4.7111096,0.19124903,0.0002008691,0.0,0.0,391.33,PROTECT,VIP Treatment + Loyalty Rewards
52210,491.86366081447767,277.885,3.0414715,0.2802045,0.0002008691,0.0,0.0,397.18,PROTECT,VIP Treatment + Loyalty Rewards
52211,-12.487379170366948,164.21204507901334,0.9923137,0.6349591,0.0009879246,0.002954921,1.2030457563175944e-05,245.62,DEVELOP,Cross-sell + Value Enhancement
52211,-37.142382087914534,155.80309055408463,0.83482474,0.6981594,0.0009879246,0.004409446,1.88108268221116e-05,234.41,DEVELOP,Cross-sell + Value Enhancement
52212,1071.7031160774272,161.98321630498396,77.25942,0.012860024,0.0010735691,0.004283695,1.7653801838270344e-05,242.65,PROTECT,VIP Treatment + Loyalty Rewards
52213,876.5398646596013,168.63233256803534,16.892754,0.057478916,0.00023204391,0.00016743196,6.657069884116209e-07,251.51,PROTECT,VIP Treatment + Loyalty Rewards
52214,-455.4835049906466,-193.69876953125,2.6221116,0.3170762,0.8467046,324.98877,1.6110884866708803,201.72,EXIT,Gradual Exit + Non-renewal
52214,-151.09648736419732,-103.03268066406247,0.94762087,0.6519031,0.8467046,296.12268,1.0422451100382322,284.12,EXIT,Gradual Exit + Non-renewal
52215,729.7804388834746,160.41250000000002,11.888375,0.080675185,9.024923e-05,0.0,0.0,240.55,PROTECT,VIP Treatment + Loyalty Rewards
52215,20.58579101686272,164.9275,1.2299631,0.55648893,9.024923e-05,0.0,0.0,246.57,DEVELOP,Cross-sell + Value Enhancement
52216,956.4607183539223,312.055,5.304,0.17183013,0.00013981193,0.0,0.0,442.74,PROTECT,VIP Treatment + Loyalty Rewards
52216,41.911999103105,315.37,0.8918242,0.6741432,0.00013981193,0.0,0.0,447.16,DEVELOP,Cross-sell + Value Enhancement
52217,277.94974202254116,76.9075,10.439646,0.09134401,0.00045051952,0.0,0.0,129.21,PROTECT,VIP Treatment + Loyalty Rewards
52218,-297.21624818017654,-514.7278540039063,0.809778,0.70913804,0.9301532,800.86285,1.962033548934064,408.18,EXIT,Gradual Exit + Non-renewal
52218,-268.51514122223574,-525.3328540039063,0.73183054,0.74498594,0.9301532,800.86285,2.032440498436469,394.04,EXIT,Gradual Exit + Non-renewal
52218,-190.99763738742615,-525.3328540039063,0.53643477,0.84497356,0.9301532,800.86285,2.032440498436469,394.04,EXIT,Gradual Exit + Non-renewal
52219,-385.15748914024294,-128.02136840820316,3.1871316,0.26930687,0.9992849,413.87137,1.014888103011778,407.8,EXIT,Gradual Exit + Non-renewal
52220,-71.06981745355507,172.4188391113281,0.5287189,0.84913415,0.5327266,75.15866,0.21066418389626895,356.77,EXIT,Gradual Exit + Non-renewal
52220,-97.53311118659518,179.10133911132812,0.23530056,0.9857341,0.5327266,75.15866,0.2055312319204547,365.68,EXIT,Gradual Exit + Non-renewal
52221,-99.35399465951183,74.1879846191406,0.21261081,0.99093586,0.2718871,178.72202,0.4911564674641623,363.88,EXIT,Gradual Exit + Non-renewal
52222,-2.515389130365963,182.10250000000002,0.9952112,0.6338865,0.00017307483,0.0,0.0,269.47,DEVELOP,Cross-sell + Value Enhancement
52222,-82.06723963335853,182.10250000000002,0.42317754,0.9058696,0.00017307483,0.0,0.0,269.47,DEVELOP,Cross-sell + Value Enhancement
52223,9.376637393324362,25.86351318836212,7.609991,0.123138495,0.029721558,0.5914868,0.009549351172713568,61.94,DEVELOP,Cross-sell + Value Enhancement
52224,1443.8244121328014,322.03000000000003,9.850469,0.096535064,0.0002486067,0.0,0.0,456.04,PROTECT,VIP Treatment + Loyalty Rewards
52224,-92.37457850444233,325.4575,0.26823217,0.97596186,0.0002486067,0.0,0.0,460.61,DEVELOP,Cross-sell + Value Enhancement
52225,-187.41947966787274,-14.044902343749982,22.83191,0.042853057,0.7570823,213.1499,0.72961560328524,292.14,EXIT,Gradual Exit + Non-renewal
52226,-3614.220849603078,-655.1955444335938,13.157318,0.07318689,0.8954984,905.68304,2.5112520294845244,360.65,EXIT,Gradual Exit + Non-renewal
52226,-117.58481608067156,-652.4955444335938,0.27842963,0.972445,0.8954984,905.68304,2.486432517319406,364.25,EXIT,Gradual Exit + Non-renewal
52227,714.4509560319992,191.86748780347324,7.6633635,0.12233563,8.381258e-05,1.2196527e-05,4.3175074402964574e-08,282.49,PROTECT,VIP Treatment + Loyalty Rewards
52227,-29.44863913671463,195.04748780347325,0.7831745,0.7210868,8.381258e-05,1.2196527e-05,4.25366259829577e-08,286.73,DEVELOP,Cross-sell + Value Enhancement
52228,1367.1867862776157,203.1775,75.28051,0.013195803,0.0001332142,0.0,0.0,297.57,PROTECT,VIP Treatment + Loyalty Rewards
52228,939.9576349228552,208.75,10.792206,0.088496126,0.0001332142,0.0,0.0,305.0,PROTECT,VIP Treatment + Loyalty Rewards
52228,223.4714619441289,209.89749999999998,2.229224,0.36146998,0.0001332142,0.0,0.0,306.53,PROTECT,VIP Treatment + Loyalty Rewards
52229,-1473.6124758158885,-1077.7152490234375,1.8902367,0.41082636,0.99773645,1464.3802,2.7007123474298944,542.22,EXIT,Gradual Exit + Non-renewal
52230,886.8335506553105,226.8175,8.031885,0.117065065,0.0006097953,0.0,0.0,329.09,PROTECT,VIP Treatment + Loyalty Rewards
52231,-570.8588169424474,-71.27629638671874,31.862154,0.03089782,0.8073979,337.0788,0.884558733006321,381.07,EXIT,Gradual Exit + Non-renewal
52231,-73.68452419075575,117.74596557617178,0.60558623,0.80819815,0.8073979,375.85403,0.5488522698946089,684.8,EXIT,Gradual Exit + Non-renewal
52232,306.7478486213205,108.77202139245344,6.161305,0.1498167,0.00023027256,0.0029786075,1.734774342771179e-05,171.7,PROTECT,VIP Treatment + Loyalty Rewards
52232,474.90647663774564,215.18346310482826,3.9038017,0.22598231,0.00023027256,0.0015368952,4.901126257220362e-06,313.58,PROTECT,VIP Treatment + Loyalty Rewards
52232,53.61172718457156,216.36846310482827,1.2046132,0.56401265,0.00023027256,0.0015368952,4.876555310760125e-06,315.16,DEVELOP,Cross-sell + Value Enhancement
52233,1118.665320091484,165.685,104.08096,0.009561887,0.00030761078,0.0,0.0,247.58,PROTECT,VIP Treatment + Loyalty Rewards
52234,236.5591557541185,242.53413681030275,2.0324318,0.3886107,0.45606565,46.818363,0.11350731735567984,412.47,MANAGE,Risk Mitigation + Premium Adjustment
52234,-86.0060416193101,236.34663681030275,0.3526831,0.94130534,0.45606565,46.818363,0.11582396514199511,404.22,EXIT,Gradual Exit + Non-renewal
52234,-88.44665305892238,236.34663681030275,0.33142653,0.9510649,0.45606565,46.818363,0.11582396514199511,404.22,EXIT,Gradual Exit + Non-renewal
52235,1626.269744843498,254.54500000000002,38.472286,0.025657834,5.9394995e-05,0.0,0.0,366.06,PROTECT,VIP Treatment + Loyalty Rewards
52235,862.3105373072722,255.90999999999997,6.216286,0.14859535,5.9394995e-05,0.0,0.0,367.88,PROTECT,VIP Treatment + Loyalty Rewards
52235,328.7323258911527,257.29,2.3937778,0.34147295,5.9394995e-05,0.0,0.0,369.72,PROTECT,VIP Treatment + Loyalty Rewards
52236,1141.4672309265297,183.66250000000002,37.500504,0.026313893,0.0017178792,0.0,0.0,271.55,PROTECT,VIP Treatment + Loyalty Rewards
52237,42.997928093678816,257.5825,1.0190848,0.62516624,0.0008483604,0.0,0.0,370.11,DEVELOP,Cross-sell + Value Enhancement
52238,83.9569455193605,210.75938686360837,1.3997434,0.5105224,8.947962e-05,0.0006131364,1.992772983687867e-06,307.68,DEVELOP,Cross-sell + Value Enhancement
52238,-85.9744873538118,216.5193868636084,0.3635336,0.9361218,8.947962e-05,0.0006131364,1.944242743598056e-06,315.36,DEVELOP,Cross-sell + Value Enhancement
52239,1793.1908205766088,280.36,37.21327,0.026514312,0.00011768297,0.0,0.0,400.48,PROTECT,VIP Treatment + Loyalty Rewards
52239,1046.286950959461,242.695,9.524842,0.0996652,0.00011768297,0.0,0.0,350.26,PROTECT,VIP Treatment + Loyalty Rewards
52239,359.11682122208845,225.29500000000002,2.9073024,0.2910438,0.00011768297,0.0,0.0,327.06,PROTECT,VIP Treatment + Loyalty Rewards
52240,-1393.9184581099616,-514.3702929687499,3.6410031,0.24016164,0.78860384,591.3003,4.575211180507195,129.24,EXIT,Gradual Exit + Non-renewal
52240,-317.1586795621679,-310.3616943359375,1.1923404,0.56772214,0.78860384,558.6742,1.5616329680948637,357.75,EXIT,Gradual Exit + Non-renewal
52241,-96.62214693875562,308.1625,0.22343881,0.98861545,0.00011861264,0.0,0.0,437.55,DEVELOP,Cross-sell + Value Enhancement
52242,-53.67087281552583,76.04293334960937,1.0840491,0.60246307,0.73380023,287.46207,0.5621740263824279,511.34,EXIT,Gradual Exit + Non-renewal
52242,-96.01702876780435,79.87543334960941,0.33352104,0.9501288,0.73380023,287.46207,0.5566116112893612,516.45,EXIT,Gradual Exit + Non-renewal
52243,493.6476549089844,111.68441903084516,12.818024,0.075049594,0.009453777,0.06808097,0.0003875503452771375,175.67,PROTECT,VIP Treatment + Loyalty Rewards
52244,-898.9709879525691,-109.9077770996094,83.678024,0.011879444,0.7649786,286.75278,1.0925580168391733,262.46,EXIT,Gradual Exit + Non-renewal
52244,-679.7161871620973,-101.26777709960936,16.209196,0.059828907,0.7649786,286.75278,1.0466193776903765,273.98,EXIT,Gradual Exit + Non-renewal
52244,-144.75675884099095,-84.66664428710942,0.9871272,0.6368868,0.7649786,286.59164,0.9685422246945231,295.9,EXIT,Gradual Exit + Non-renewal
52245,3014.964263241681,429.2725,81.228615,0.012235442,0.0008304105,0.0,0.0,599.03,PROTECT,VIP Treatment + Loyalty Rewards
52246,390.0196854108502,172.105,4.2154536,0.21118411,0.0003077073,0.0,0.0,256.14,PROTECT,VIP Treatment + Loyalty Rewards
52247,1077.3140613602882,157.54749999999999,154.77504,0.0064401403,0.0015001491,0.0,0.0,236.73,PROTECT,VIP Treatment + Loyalty Rewards
52248,914.6634743830157,165.05481110288355,21.54183,0.045360334,0.0008814512,0.00018889712,7.655715184363085e-07,246.74,PROTECT,VIP Treatment + Loyalty Rewards
52249,2451.199249211075,480.4675,12.779649,0.07526621,0.00066303223,0.0,0.0,667.29,PROTECT,VIP Treatment + Loyalty Rewards
52250,-63.7910021098256,133.135,0.66941833,0.7754898,0.00010438977,0.0,0.0,204.18,DEVELOP,Cross-sell + Value Enhancement
52251,-820.9212556437283,-587.4232373046875,1.831418,0.42075223,0.953461,719.94324,3.5402401519703357,203.36,EXIT,Gradual Exit + Non-renewal
52251,-204.799498109798,-620.1339111328125,0.5304363,0.8482075,0.953461,874.6339,2.389710139707138,366.0,EXIT,Gradual Exit + Non-renewal
52252,1271.447134664199,351.445,6.6045947,0.14050454,0.00035744192,0.0,0.0,495.26,PROTECT,VIP Treatment + Loyalty Rewards
52253,-1742.6076802799644,-222.37830444335935,114.09539,0.008726324,0.90133524,400.5433,1.5159461980295184,264.22,EXIT,Gradual Exit + Non-renewal
52253,-1264.6245547891276,-212.03580444335938,14.135699,0.0682986,0.90133524,400.5433,1.440751427802451,278.01,EXIT,Gradual Exit + Non-renewal
52254,892.242424118651,221.5075,8.510632,0.110859595,0.00013290702,0.0,0.0,322.01,PROTECT,VIP Treatment + Loyalty Rewards
52254,679.899426964495,221.5075,5.6163487,0.16310076,0.00013290702,0.0,0.0,322.01,PROTECT,VIP Treatment + Loyalty Rewards
52254,544.3068247255321,220.3075,4.358861,0.20500365,0.00013290702,0.0,0.0,320.41,PROTECT,VIP Treatment + Loyalty Rewards
52255,-342.85020551377823,-179.49135742187502,1.9885867,0.39520743,0.87216026,309.26636,1.54865476926327,199.7,EXIT,Gradual Exit + Non-renewal
52255,-755.3300938102325,-141.00307495117187,9.193877,0.10306156,0.87216026,304.93307,1.2434067646027234,245.24,EXIT,Gradual Exit + Non-renewal
52255,-144.1153146994761,-140.0955749511719,0.72438383,0.7485431,0.87216026,304.93307,1.2373019880347815,246.45,EXIT,Gradual Exit + Non-renewal
52256,225.6713772227743,43.28138122558596,196.2813,0.00508178,0.7821479,207.50612,0.5747295908445204,361.05,MANAGE,Risk Mitigation + Premium Adjustment
52256,-77.0242485805195,62.24138122558594,0.7924109,0.71690464,0.7821479,207.50612,0.5371214215163567,386.33,EXIT,Gradual Exit + Non-renewal
52257,62.11425348528987,208.86249999999998,1.2838541,0.5410916,0.0011151907,0.0,0.0,305.15,DEVELOP,Cross-sell + Value Enhancement
52258,-586.3979766593001,-133.31402221679684,5.928067,0.15522845,0.83530664,380.59152,1.0679673435384485,356.37,EXIT,Gradual Exit + Non-renewal
52258,-109.96496816171663,-131.97152221679687,0.3835071,0.9262824,0.83530664,380.59152,1.0626298922738353,358.16,EXIT,Gradual Exit + Non-renewal
52259,1253.2590367816797,191.4163563802326,56.99217,0.01739326,0.00040697563,0.0011436198,4.0569717527765855e-06,281.89,PROTECT,VIP Treatment + Loyalty Rewards
